mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
34553,0.12,-19.05,0.45,0.00,0,0,0,0,-250.00,-234.00
34603,3.21,-19.20,0.30,0.00,0,0,0,0,-250.00,-240.00
34653,-0.03,-17.40,1.05,0.00,0,0,0,0,-250.00,-240.00
34703,5.05,-19.95,0.60,0.00,0,0,0,0,-250.00,-240.00
34753,0.37,-19.65,0.45,0.00,0,0,0,0,-250.00,-240.00
34803,2.46,-19.35,0.45,0.00,0,0,0,0,-250.00,-240.00
34853,0.98,-18.45,-1.05,0.00,0,0,0,0,-250.00,-240.00
34903,2.18,-18.15,0.30,0.00,0,0,0,0,-250.00,-240.00
34953,5.56,-18.75,1.05,0.00,0,0,0,0,-250.00,-240.00
35003,0.77,-17.25,1.20,0.00,0,0,0,0,-250.00,-240.00
35053,18.21,-19.05,0.15,0.00,0,0,0,0,0.00,-204.00
35103,40.52,-17.55,1.95,0.00,0,0,0,0,0.00,-156.00
35153,56.77,-17.55,1.20,0.00,0,0,0,0,0.00,-114.00
35203,72.65,-17.40,2.10,0.00,0,0,0,0,0.00,-84.00
35253,78.98,-16.50,3.00,0.00,0,0,0,0,0.00,-60.00
35303,91.82,-15.75,3.00,0.00,0,0,0,0,0.00,-42.00
35353,94.69,-13.35,4.50,0.00,0,0,0,0,0.00,-30.00
35403,101.18,-11.70,2.85,0.00,0,0,0,0,0.00,-18.00
35453,107.34,-10.20,4.65,0.00,0,0,0,0,0.00,-6.00
35503,109.76,-10.65,3.90,0.00,0,0,0,0,0.00,0.00
35553,109.98,-9.30,4.20,0.00,0,0,0,0,0.00,0.00
35603,110.98,-6.45,3.45,0.00,0,0,0,0,0.00,0.00
35653,107.52,-5.70,3.90,0.00,0,0,0,0,0.00,0.00
35703,110.60,-3.00,2.25,0.00,0,0,0,0,0.00,0.00
35753,109.95,-3.90,3.15,0.00,0,0,0,0,0.00,0.00
35803,107.19,-2.25,2.70,0.00,0,0,0,0,0.00,0.00
35853,109.23,-0.60,0.60,0.00,0,0,0,0,0.00,0.00
35903,109.85,1.20,-0.45,0.00,0,0,0,0,0.00,0.00
35953,109.69,1.50,-0.90,0.00,0,0,0,0,0.00,0.00
36003,110.69,2.55,-0.90,0.00,0,0,0,0,0.00,0.00
36053,110.32,3.45,-1.80,0.00,0,0,0,0,0.00,0.00
36103,110.15,4.05,-3.00,0.00,0,0,0,0,0.00,0.00
36153,111.64,4.20,-5.40,0.00,0,0,0,0,0.00,0.00
36203,110.94,5.70,-6.15,0.00,0,0,0,0,0.00,0.00
36253,109.84,5.85,-7.80,0.00,0,0,0,0,0.00,0.00
36303,110.27,5.70,-9.75,0.00,0,0,0,0,0.00,0.00
36353,108.30,6.15,-9.30,0.00,0,0,0,0,0.00,0.00
36403,113.18,6.30,-13.05,0.00,0,0,0,0,0.00,0.00
36453,111.07,5.70,-13.50,0.00,0,0,0,0,0.00,0.00
36503,110.56,6.30,-14.55,0.00,0,0,0,0,0.00,0.00
36553,109.66,4.35,-15.90,0.00,0,0,0,0,0.00,0.00
36603,110.08,3.90,-17.85,0.00,0,0,0,0,0.00,0.00
36653,109.47,2.85,-18.60,0.00,0,0,0,0,0.00,0.00
36703,106.53,3.00,-20.25,0.00,0,0,0,0,0.00,0.00
36753,111.38,3.45,-20.10,0.00,0,0,0,0,0.00,0.00
36803,107.88,1.65,-21.15,0.00,0,0,0,0,0.00,0.00
36853,111.05,0.30,-21.90,0.00,0,0,0,0,0.00,0.00
36903,110.09,-0.60,-23.70,0.00,0,0,0,0,0.00,0.00
36953,111.49,-0.45,-23.85,0.00,0,0,0,0,0.00,0.00
37003,106.53,-3.30,-26.40,0.00,0,0,0,0,0.00,0.00
37053,108.96,-3.45,-26.55,0.00,0,0,0,0,0.00,0.00
37103,112.59,-4.80,-27.60,0.00,0,0,0,0,0.00,0.00
37153,109.69,-7.80,-27.75,0.00,0,0,0,0,0.00,0.00
37203,110.55,-7.35,-27.00,0.00,0,0,0,0,0.00,0.00
37253,110.19,-9.60,-28.05,0.00,0,0,0,0,0.00,0.00
37303,111.52,-10.05,-26.40,0.00,0,0,0,0,0.00,0.00
37353,109.98,-12.75,-27.75,0.00,0,0,0,0,0.00,0.00
37403,109.15,-13.80,-26.25,0.00,0,0,0,0,0.00,0.00
37453,112.11,-15.30,-25.20,0.00,0,0,0,0,0.00,0.00
37503,107.94,-15.45,-26.85,0.00,0,0,0,0,0.00,0.00
37553,111.46,-17.25,-24.30,0.00,0,0,0,0,0.00,0.00
37603,111.14,-18.60,-23.55,0.00,0,0,0,0,0.00,0.00
37653,110.12,-19.05,-22.35,0.00,0,0,0,0,0.00,0.00
37703,109.01,-21.30,-21.15,0.00,0,0,0,0,0.00,0.00
37753,109.27,-21.45,-19.80,0.00,0,0,0,0,0.00,0.00
37803,111.79,-21.45,-19.80,0.00,0,0,0,0,0.00,0.00
37853,106.09,-21.15,-16.95,0.00,0,0,0,0,0.00,0.00
37903,112.24,-22.95,-16.50,0.00,0,0,0,0,0.00,0.00
37953,107.74,-23.55,-14.70,0.00,0,0,0,0,0.00,0.00
38003,109.66,-24.00,-13.65,0.00,0,0,0,0,0.00,0.00
38053,107.82,-23.25,-11.10,0.00,0,0,0,0,0.00,0.00
38103,110.56,-24.90,-9.45,0.00,0,0,0,0,0.00,0.00
38153,110.48,-23.55,-8.85,0.00,0,0,0,0,0.00,0.00
38203,108.25,-23.25,-6.75,0.00,0,0,0,0,0.00,0.00
38253,108.85,-22.35,-6.15,0.00,0,0,0,0,0.00,0.00
38303,107.37,-22.05,-3.90,0.00,0,0,0,0,0.00,0.00
38353,112.32,-21.15,-3.45,0.00,0,0,0,0,0.00,0.00
38403,107.69,-21.00,-1.35,0.00,0,0,0,0,0.00,0.00
38453,109.58,-20.10,-2.25,0.00,0,0,0,0,0.00,0.00
38503,108.82,-19.50,1.05,0.00,0,0,0,0,0.00,0.00
38553,106.74,-17.25,1.95,0.00,0,0,0,0,0.00,0.00
38603,111.35,-14.85,3.15,0.00,0,0,0,0,0.00,0.00
38653,111.58,-14.25,2.85,0.00,0,0,0,0,0.00,0.00
38703,107.76,-12.60,3.45,0.00,0,0,0,0,0.00,0.00
38753,110.95,-10.80,5.25,0.00,0,0,0,0,0.00,0.00
38803,109.39,-9.60,3.15,0.00,0,0,0,0,0.00,0.00
38853,106.40,-7.20,4.80,0.00,0,0,0,0,0.00,0.00
38903,111.05,-7.95,3.75,0.00,0,0,0,0,0.00,0.00
38953,106.59,-6.30,2.55,0.00,0,0,0,0,0.00,0.00
39003,108.31,-3.60,3.00,0.00,0,0,0,0,0.00,0.00
39053,106.88,-4.80,1.50,0.00,0,0,0,0,0.00,0.00
39103,109.03,-2.10,2.85,0.00,0,0,0,0,0.00,0.00
39153,108.78,-0.30,2.10,0.00,0,0,0,0,0.00,0.00
39203,108.27,-0.15,0.90,0.00,0,0,0,0,0.00,0.00
39253,107.13,2.40,1.35,0.00,0,0,0,0,0.00,0.00
39303,111.05,1.65,-0.30,0.00,0,0,0,0,0.00,0.00
39353,110.60,2.55,-1.50,0.00,0,0,0,0,0.00,0.00
39403,107.47,3.60,-2.25,0.00,0,0,0,0,0.00,0.00
39453,107.50,3.90,-3.60,0.00,0,0,0,0,0.00,0.00
39503,107.11,5.10,-5.55,0.00,0,0,0,0,0.00,0.00
39553,106.34,4.35,-8.10,0.00,0,0,0,0,0.00,0.00
39603,109.69,5.70,-7.95,0.00,0,0,0,0,0.00,0.00
39653,109.34,5.40,-9.60,0.00,0,0,0,0,0.00,0.00
39703,109.12,6.00,-12.00,0.00,0,0,0,0,0.00,0.00
39753,108.88,6.15,-11.85,0.00,0,0,0,0,0.00,0.00
39803,109.66,4.50,-12.75,0.00,0,0,0,0,0.00,0.00
39853,109.09,5.40,-15.45,0.00,0,0,0,0,0.00,0.00
39903,109.62,4.35,-16.95,0.00,0,0,0,0,0.00,0.00
39953,108.17,4.05,-18.45,0.00,0,0,0,0,0.00,0.00
40003,107.24,3.60,-19.80,0.00,0,0,0,0,0.00,0.00
40053,111.76,3.90,-20.40,0.00,0,0,0,0,0.00,0.00
40103,108.98,1.65,-21.15,0.00,0,0,0,0,0.00,0.00
40153,105.37,0.75,-22.05,0.00,0,0,0,0,0.00,0.00
40203,105.83,0.45,-25.65,0.00,0,0,0,0,0.00,0.00
40253,107.48,-0.15,-24.30,0.00,0,0,0,0,0.00,0.00
40303,108.60,-1.50,-24.90,0.00,0,0,0,0,0.00,0.00
40353,106.36,-3.90,-25.20,0.00,0,0,0,0,0.00,0.00
40403,107.87,-3.00,-25.35,0.00,0,0,0,0,0.00,0.00
40453,109.12,-5.10,-26.40,0.00,0,0,0,0,0.00,0.00
40503,110.42,-7.20,-27.15,0.00,0,0,0,0,0.00,0.00
40553,107.69,-7.95,-27.15,0.00,0,0,0,0,0.00,0.00
40603,106.06,-9.60,-28.50,0.00,0,0,0,0,0.00,0.00
40653,110.61,-10.95,-26.25,0.00,0,0,0,0,0.00,0.00
40703,106.60,-12.45,-27.75,0.00,0,0,0,0,0.00,0.00
40753,107.70,-12.90,-26.40,0.00,0,0,0,0,0.00,0.00
40803,108.34,-14.70,-25.65,0.00,0,0,0,0,0.00,0.00
40853,105.42,-16.80,-24.60,0.00,0,0,0,0,0.00,0.00
40903,108.04,-16.65,-24.45,0.00,0,0,0,0,0.00,0.00
40953,106.05,-19.05,-24.30,0.00,0,0,0,0,0.00,0.00
41003,107.35,-18.30,-22.05,0.00,0,0,0,0,0.00,0.00
41053,108.86,-21.45,-21.75,0.00,0,0,0,0,0.00,0.00
41103,107.58,-22.20,-21.30,0.00,0,0,0,0,0.00,0.00
41153,105.81,-22.05,-18.15,0.00,0,0,0,0,0.00,0.00
41203,106.74,-22.80,-18.15,0.00,0,0,0,0,0.00,0.00
41253,107.63,-23.85,-16.35,0.00,0,0,0,0,0.00,0.00
41303,107.94,-23.25,-16.20,0.00,0,0,0,0,0.00,0.00
41353,108.32,-24.00,-12.90,0.00,0,0,0,0,0.00,0.00
41403,104.05,-23.85,-12.00,0.00,0,0,0,0,0.00,0.00
41453,107.31,-23.40,-10.20,0.00,0,0,0,0,0.00,0.00
41503,108.02,-24.00,-7.80,0.00,0,0,0,0,0.00,0.00
41553,106.77,-24.30,-6.30,0.00,0,0,0,0,0.00,0.00
41603,105.95,-23.25,-5.25,0.00,0,0,0,0,0.00,0.00
41653,108.39,-23.10,-4.35,0.00,0,0,0,0,0.00,0.00
41703,107.38,-21.90,-2.70,0.00,0,0,0,0,0.00,0.00
41753,107.44,-20.25,-1.05,0.00,0,0,0,0,0.00,0.00
41803,107.95,-19.95,0.00,0.00,0,0,0,0,0.00,0.00
41853,103.71,-17.10,1.80,0.00,0,0,0,0,0.00,0.00
41903,108.50,-16.50,1.20,0.00,0,0,0,0,0.00,0.00
41953,109.12,-14.85,1.80,0.00,0,0,0,0,0.00,0.00
42003,106.08,-14.40,4.80,0.00,0,0,0,0,0.00,0.00
42053,106.66,-12.45,2.10,0.00,0,0,0,0,0.00,0.00
42103,109.14,-10.95,4.35,0.00,0,0,0,0,0.00,0.00
42153,107.04,-9.15,3.90,0.00,0,0,0,0,0.00,0.00
42203,107.39,-10.20,4.35,0.00,0,0,0,0,0.00,0.00
42253,107.79,-7.65,4.20,0.00,0,0,0,0,0.00,0.00
42303,108.63,-6.45,3.00,0.00,0,0,0,0,0.00,0.00
42353,109.31,-5.85,3.75,0.00,0,0,0,0,0.00,0.00
42403,107.21,-3.15,3.15,0.00,0,0,0,0,0.00,0.00
42453,107.28,-1.20,2.70,0.00,0,0,0,0,0.00,0.00
42503,106.25,0.00,1.05,0.00,0,0,0,0,0.00,0.00
42553,109.57,-0.75,1.20,0.00,0,0,0,0,0.00,0.00
42603,105.69,1.05,0.30,0.00,0,0,0,0,0.00,0.00
42653,106.21,2.25,-0.45,0.00,0,0,0,0,0.00,0.00
42703,107.32,2.85,-0.30,0.00,0,0,0,0,0.00,0.00
42753,108.79,3.00,-2.70,0.00,0,0,0,0,0.00,0.00
42803,106.79,4.35,-4.20,0.00,0,0,0,0,0.00,0.00
42853,106.74,4.80,-5.55,0.00,0,0,0,0,0.00,0.00
42903,106.24,5.25,-5.85,0.00,0,0,0,0,0.00,0.00
42953,107.73,6.30,-7.20,0.00,0,0,0,0,0.00,0.00
43003,103.90,6.45,-8.10,0.00,0,0,0,0,0.00,0.00
43053,106.63,4.80,-10.35,0.00,0,0,0,0,0.00,0.00
43103,107.25,6.90,-12.15,0.00,0,0,0,0,0.00,0.00
43153,108.12,5.25,-14.25,0.00,0,0,0,0,0.00,0.00
43203,107.15,5.10,-14.40,0.00,0,0,0,0,0.00,0.00
43253,107.53,5.70,-15.30,0.00,0,0,0,0,0.00,0.00
43303,108.11,4.35,-17.25,0.00,0,0,0,0,0.00,0.00
43353,107.45,2.55,-18.45,0.00,0,0,0,0,0.00,0.00
43403,104.28,3.60,-20.25,0.00,0,0,0,0,0.00,0.00
43453,105.63,2.10,-21.45,0.00,0,0,0,0,0.00,0.00
43503,104.31,2.10,-20.40,0.00,0,0,0,0,0.00,0.00
43553,108.25,0.15,-21.00,0.00,0,0,0,0,0.00,0.00
43603,107.00,0.45,-22.80,0.00,0,0,0,0,0.00,0.00
43653,106.63,0.00,-24.45,0.00,0,0,0,0,0.00,0.00
43703,107.22,-2.85,-24.00,0.00,0,0,0,0,0.00,0.00
43753,106.77,-2.40,-25.20,0.00,0,0,0,0,0.00,0.00
43803,105.49,-4.35,-24.60,0.00,0,0,0,0,0.00,0.00
43853,108.29,-4.80,-27.60,0.00,0,0,0,0,0.00,0.00
43903,106.28,-6.30,-27.30,0.00,0,0,0,0,0.00,0.00
43953,108.47,-7.80,-27.00,0.00,0,0,0,0,0.00,0.00
44003,106.27,-9.15,-28.05,0.00,0,0,0,0,0.00,0.00
44053,107.56,-10.80,-28.20,0.00,0,0,0,0,0.00,0.00
44103,106.47,-12.60,-27.15,0.00,0,0,0,0,0.00,0.00
44153,108.75,-13.35,-27.15,0.00,0,0,0,0,0.00,0.00
44203,104.94,-15.60,-25.95,0.00,0,0,0,0,0.00,0.00
44253,108.08,-16.20,-25.65,0.00,0,0,0,0,0.00,0.00
44303,109.37,-17.55,-24.30,0.00,0,0,0,0,0.00,0.00
44353,108.69,-19.20,-23.40,0.00,0,0,0,0,0.00,0.00
44403,105.18,-20.70,-22.05,0.00,0,0,0,0,0.00,0.00
44453,106.15,-21.15,-21.75,0.00,0,0,0,0,0.00,0.00
44503,104.34,-20.70,-20.25,0.00,0,0,0,0,0.00,0.00
44553,105.64,-22.35,-18.15,0.00,0,0,0,0,0.00,0.00
44603,108.35,-21.90,-17.25,0.00,0,0,0,0,0.00,0.00
44653,104.64,-22.50,-16.50,0.00,0,0,0,0,0.00,0.00
44703,104.83,-24.15,-14.25,0.00,0,0,0,0,0.00,0.00
44753,107.37,-23.85,-12.75,0.00,0,0,0,0,0.00,0.00
44803,102.69,-24.90,-12.30,0.00,0,0,0,0,0.00,0.00
44853,106.43,-23.10,-10.50,0.00,0,0,0,0,0.00,0.00
44903,106.02,-23.10,-8.40,0.00,0,0,0,0,0.00,0.00
44953,104.67,-23.85,-6.90,0.00,0,0,0,0,0.00,0.00
45003,105.21,-22.20,-4.80,0.00,0,0,0,0,0.00,0.00
45053,105.34,-22.20,-4.80,0.00,0,0,0,0,0.00,0.00
45103,104.69,-22.80,-2.85,0.00,0,0,0,0,0.00,0.00
45153,105.53,-19.50,-2.10,0.00,0,0,0,0,0.00,0.00
45203,106.75,-19.35,-0.15,0.00,0,0,0,0,0.00,0.00
45253,105.22,-18.60,0.90,0.00,0,0,0,0,0.00,0.00
45303,103.59,-15.90,1.05,0.00,0,0,0,0,0.00,0.00
45353,104.18,-15.60,1.35,0.00,0,0,0,0,0.00,0.00
45403,105.48,-14.40,1.50,0.00,0,0,0,0,0.00,0.00
45453,103.16,-14.55,3.60,0.00,0,0,0,0,0.00,0.00
45503,105.00,-11.70,3.90,0.00,0,0,0,0,0.00,0.00
45553,104.74,-10.65,3.90,0.00,0,0,0,0,0.00,0.00
45603,104.79,-8.85,3.90,0.00,0,0,0,0,0.00,0.00
45653,105.85,-7.95,4.20,0.00,0,0,0,0,0.00,0.00
45703,105.38,-7.35,4.35,0.00,0,0,0,0,0.00,0.00
45753,103.20,-5.10,3.45,0.00,0,0,0,0,0.00,0.00
45803,105.62,-4.35,3.75,0.00,0,0,0,0,0.00,0.00
45853,103.82,-2.10,3.15,0.00,0,0,0,0,0.00,0.00
45903,107.47,-2.85,1.35,0.00,0,0,0,0,0.00,0.00
45953,105.07,1.20,0.90,0.00,0,0,0,0,0.00,0.00
46003,107.85,0.60,0.00,0.00,0,0,0,0,0.00,0.00
46053,107.95,1.65,-0.30,0.00,0,0,0,0,0.00,0.00
46103,107.09,3.45,-1.80,0.00,0,0,0,0,0.00,0.00
46153,104.69,4.35,-2.70,0.00,0,0,0,0,0.00,0.00
46203,103.47,4.05,-3.00,0.00,0,0,0,0,0.00,0.00
46253,103.91,4.20,-6.15,0.00,0,0,0,0,0.00,0.00
46303,104.40,5.10,-8.55,0.00,0,0,0,0,0.00,0.00
46353,103.35,5.70,-8.40,0.00,0,0,0,0,0.00,0.00
46403,103.39,5.70,-9.45,0.00,0,0,0,0,0.00,0.00
46453,105.03,5.85,-9.60,0.00,0,0,0,0,0.00,0.00
46503,107.34,7.05,-12.00,0.00,0,0,0,0,0.00,0.00
46553,103.63,5.85,-12.60,0.00,0,0,0,0,0.00,0.00
46603,107.26,6.30,-14.25,0.00,0,0,0,0,0.00,0.00
46653,108.05,4.35,-15.45,0.00,0,0,0,0,0.00,0.00
46703,102.92,5.70,-15.60,0.00,0,0,0,0,0.00,0.00
46753,105.20,5.10,-17.70,0.00,0,0,0,0,0.00,0.00
46803,105.78,3.15,-19.35,0.00,0,0,0,0,0.00,0.00
46853,106.28,3.30,-20.25,0.00,0,0,0,0,0.00,0.00
46903,106.63,3.60,-22.05,0.00,0,0,0,0,0.00,0.00
46953,108.61,1.05,-22.95,0.00,0,0,0,0,0.00,0.00
47003,108.12,0.45,-23.10,0.00,0,0,0,0,0.00,0.00
47053,104.96,-1.05,-23.40,0.00,0,0,0,0,0.00,0.00
47103,104.63,-2.40,-24.45,0.00,0,0,0,0,0.00,0.00
47153,107.76,-0.75,-25.65,0.00,0,0,0,0,0.00,0.00
47203,106.03,-4.20,-25.50,0.00,0,0,0,0,0.00,0.00
47253,104.85,-5.85,-26.85,0.00,0,0,0,0,0.00,0.00
47303,106.13,-6.00,-25.95,0.00,0,0,0,0,0.00,0.00
47353,102.02,-7.20,-26.40,0.00,0,0,0,0,0.00,0.00
47403,105.26,-8.55,-27.30,0.00,0,0,0,0,0.00,0.00
47453,104.79,-10.95,-26.55,0.00,0,0,0,0,0.00,0.00
47503,103.15,-10.80,-26.40,0.00,0,0,0,0,0.00,0.00
47553,105.55,-11.40,-26.55,0.00,0,0,0,0,0.00,0.00
47603,104.79,-14.55,-27.30,0.00,0,0,0,0,0.00,0.00
47653,103.62,-14.85,-25.20,0.00,0,0,0,0,0.00,0.00
47703,102.84,-16.20,-24.90,0.00,0,0,0,0,0.00,0.00
47753,105.68,-17.10,-25.20,0.00,0,0,0,0,0.00,0.00
47803,100.31,-19.05,-22.35,0.00,0,0,0,0,0.00,0.00
47853,104.81,-19.95,-22.95,0.00,0,0,0,0,0.00,0.00
47903,103.14,-21.60,-21.15,0.00,0,0,0,0,0.00,0.00
47953,105.99,-20.55,-19.65,0.00,0,0,0,0,0.00,0.00
48003,102.62,-22.20,-18.75,0.00,0,0,0,0,0.00,0.00
48053,103.31,-22.50,-16.95,0.00,0,0,0,0,0.00,0.00
48103,107.05,-24.45,-14.55,0.00,0,0,0,0,0.00,0.00
48153,100.63,-23.40,-14.25,0.00,0,0,0,0,0.00,0.00
48203,106.48,-24.30,-13.20,0.00,0,0,0,0,0.00,0.00
48253,105.33,-24.00,-12.15,0.00,0,0,0,0,0.00,0.00
48303,102.97,-23.10,-10.50,0.00,0,0,0,0,0.00,0.00
48353,102.91,-23.40,-7.95,0.00,0,0,0,0,0.00,0.00
48403,101.53,-23.10,-7.20,0.00,0,0,0,0,0.00,0.00
48453,102.63,-22.95,-7.05,0.00,0,0,0,0,0.00,0.00
48503,103.50,-22.35,-3.90,0.00,0,0,0,0,0.00,0.00
48553,105.78,-22.50,-2.70,0.00,0,0,0,0,0.00,0.00
48603,103.76,-20.70,-2.70,0.00,0,0,0,0,0.00,0.00
48653,104.76,-18.15,0.60,0.00,0,0,0,0,0.00,0.00
48703,106.84,-18.30,0.90,0.00,0,0,0,0,0.00,0.00
48753,105.36,-17.70,2.10,0.00,0,0,0,0,0.00,0.00
48803,105.03,-16.50,3.45,0.00,0,0,0,0,0.00,0.00
48853,103.58,-14.70,2.25,0.00,0,0,0,0,0.00,0.00
48903,102.89,-13.35,3.00,0.00,0,0,0,0,0.00,0.00
48953,103.08,-12.90,3.75,0.00,0,0,0,0,0.00,0.00
49003,101.50,-10.95,4.35,0.00,0,0,0,0,0.00,0.00
49053,102.11,-8.70,4.50,0.00,0,0,0,0,0.00,0.00
49103,101.50,-8.10,4.35,0.00,0,0,0,0,0.00,0.00
49153,101.98,-6.90,3.75,0.00,0,0,0,0,0.00,0.00
49203,104.22,-5.70,3.90,0.00,0,0,0,0,0.00,0.00
49253,103.94,-4.80,3.75,0.00,0,0,0,0,0.00,0.00
49303,101.43,-2.55,2.25,0.00,0,0,0,0,0.00,0.00
49353,101.85,-1.50,2.25,0.00,0,0,0,0,0.00,0.00
49403,102.72,-0.60,1.35,0.00,0,0,0,0,0.00,0.00
49453,101.29,0.30,0.30,0.00,0,0,0,0,0.00,0.00
49503,103.14,-0.15,-0.45,0.00,0,0,0,0,0.00,0.00
49553,102.66,1.05,-0.60,0.00,0,0,0,0,0.00,0.00
49603,104.70,2.25,-1.20,0.00,0,0,0,0,0.00,0.00
49653,101.69,2.55,-3.45,0.00,0,0,0,0,0.00,0.00
49703,103.31,5.10,-4.80,0.00,0,0,0,0,0.00,0.00
49753,103.35,4.95,-3.15,0.00,0,0,0,0,0.00,0.00
49803,102.96,5.25,-6.15,0.00,0,0,0,0,0.00,0.00
49853,102.08,6.30,-7.65,0.00,0,0,0,0,0.00,0.00
49903,105.39,5.25,-10.95,0.00,0,0,0,0,0.00,0.00
49953,106.13,5.40,-10.35,0.00,0,0,0,0,0.00,0.00
50003,103.40,4.95,-12.00,0.00,0,0,0,0,0.00,0.00
